AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
aa8830fd-0c24-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-24T20:23:12-04:00,,43.634792320000003,-79.418334959999996,30.333333333333332,2022-08-25T00:29:38Z
93894d51-0524-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-24T19:25:49-04:00,,43.716949269903232,-79.254938105982646,63.585572389069554,2022-08-24T23:34:44Z
89f35614-0424-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T14:41:48-04:00,2022-08-24T19:19:28-04:00,43.709742764991752,-79.274498571625969,9.741216976023825,2022-08-24T23:25:51Z
62af96d4-1323-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T14:41:48-04:00,,43.709726479837414,-79.274531402434619,23,2022-08-23T18:46:10Z
95ce0fd0-1023-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T14:04:25-04:00,2022-08-23T14:21:05-04:00,43.684550655970924,-79.365840431610707,66.06787581993207,2022-08-23T18:24:25Z
c6a5de03-0f23-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T14:04:25-04:00,,43.684312812479853,-79.365524198124604,40,2022-08-23T18:11:34Z
c52ad4ff-0b23-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T13:12:20-04:00,2022-08-23T13:46:36-04:00,43.664183729668054,-79.413711122942686,79.878654842266826,2022-08-23T17:50:01Z
97320fe4-0823-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T13:12:20-04:00,,43.66417091993889,-79.413887778044071,93.009399930823221,2022-08-23T17:27:46Z
e139a108-4126-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-27T15:34:47-04:00,2022-08-27T15:46:41-04:00,43.666620415581697,-79.380720633463639,98.312557080765757,2022-08-27T19:47:18Z
1d9d9e82-0623-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T12:54:02-04:00,2022-08-23T13:08:23-04:00,43.660288592653444,-79.432055621150241,71.31372317790256,2022-08-23T17:10:45Z
235f1833-0523-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T12:54:02-04:00,,43.660594753505535,-79.432068052992904,40,2022-08-23T17:01:21Z
58313b71-0223-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T12:28:51-04:00,2022-08-23T12:34:50-04:00,43.641970242528643,-79.467661377317711,217,2022-08-23T16:41:39Z
1f9b9839-0023-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-23T12:19:34-04:00,,43.644443810360507,-79.466658398135053,5.0124373215760611,2022-08-23T16:25:46Z
dcdbc70b-f722-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T14:13:00-04:00,2022-08-23T11:17:19-04:00,43.709729364603,-79.274497054534862,11.659611110401189,2022-08-23T15:20:00Z
ecb5cb1a-4622-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T14:13:00-04:00,,43.709592873662793,-79.274564587713272,35,2022-08-22T18:13:30Z
3b40dd9b-4422-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T13:22:16-04:00,2022-08-22T13:50:24-04:00,43.687874056626598,-79.288979756980751,33.72789736608604,2022-08-22T18:02:47Z
d0336c1f-4122-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T13:22:16-04:00,,43.6878845117512,-79.288994130057176,38.043619277286439,2022-08-22T17:37:48Z
00237ec9-3e22-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T12:51:42-04:00,2022-08-22T13:10:14-04:00,43.727887631660288,-79.295165408242084,84.379184518084926,2022-08-22T17:21:07Z
bf565026-3c22-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T12:29:57-04:00,2022-08-22T12:50:00-04:00,43.723281432892094,-79.293043220442527,60.379599468507678,2022-08-22T17:02:08Z
f60ee34d-3a22-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-22T12:29:57-04:00,,43.723267894873295,-79.293105155253642,58.557218102516558,2022-08-22T16:49:02Z
77cef3f3-3422-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21T17:45:07-04:00,2022-08-22T12:06:15-04:00,43.709723839215833,-79.274497450784821,10.764938667751261,2022-08-22T16:10:36Z
40e6b1c0-9a21-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21T17:45:07-04:00,,43.709683897530262,-79.274566217300361,24,2022-08-21T21:46:47Z
1ce0af3e-9721-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21T09:58:12-04:00,2022-08-21T17:20:22-04:00,43.676825081836107,-79.389938326530242,29.897221388186647,2022-08-21T21:21:46Z
96b92f27-5c21-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-21T09:58:12-04:00,,43.676681240030142,-79.390219041735193,100.84514385398691,2022-08-21T14:18:47Z
a9bf3cf5-5521-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T15:18:21-04:00,2022-08-21T09:32:51-04:00,43.709734673494005,-79.274498342339768,9.1343446667965171,2022-08-21T13:34:26Z
6884de8e-f41f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T15:18:07-04:00,,43.709650928352154,-79.274310139547353,24,2022-08-19T19:24:40Z
0ad1ed79-f11f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T14:10:37-04:00,2022-08-19T14:57:55-04:00,43.660388137423915,-79.328161988597074,55.142184586883154,2022-08-19T19:02:32Z
8f6e825b-ec1f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T14:10:37-04:00,,43.660313757037429,-79.328245105451415,62.464327511627658,2022-08-19T18:26:00Z
1bbe7a06-eb1f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T13:37:12-04:00,2022-08-19T14:08:46-04:00,43.658093180265638,-79.329429472526712,69.784714997432445,2022-08-19T18:16:27Z
41f873b4-e71f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-19T13:37:12-04:00,,43.658086903495374,-79.329414942742929,87.183436993504444,2022-08-19T17:52:35Z
4cf2b579-0a1d-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T22:10:43-04:00,2022-08-15T22:19:39-04:00,43.664152769288563,-79.380281663586487,73.273567315454201,2022-08-16T02:24:04Z
bc2e1b43-091d-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T22:10:43-04:00,,43.663875227326109,-79.380162334221595,35,2022-08-16T02:15:16Z
975a5af5-081d-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T20:58:34-04:00,2022-08-15T22:08:28-04:00,43.666007080983732,-79.383344629933504,61.998274277158856,2022-08-16T02:13:05Z
b47b0025-ff1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T20:58:34-04:00,,43.666071495330371,-79.383314852017179,35,2022-08-16T01:02:58Z
9907ab95-fe1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T20:33:15-04:00,2022-08-15T20:54:58-04:00,43.662600704695528,-79.379747248353482,118.56953381770519,2022-08-16T00:58:56Z
dadcf834-fd1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T20:33:15-04:00,,43.662573721875596,-79.37972220159368,116.78994205417968,2022-08-16T00:49:05Z
1168789d-fb1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T19:08:01-04:00,2022-08-15T20:32:31-04:00,43.666537644423933,-79.381403447394106,75.30686821869962,2022-08-16T00:37:37Z
c0ef39c4-ef1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T19:08:01-04:00,,43.665693621543177,-79.381293180949385,35,2022-08-15T23:12:46Z
50e2c8fa-eb1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T13:42:02-04:00,2022-08-15T18:42:44-04:00,43.709719718287474,-79.274526599718996,11.79422960861586,2022-08-15T22:45:44Z
8478d42f-c21c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T13:42:02-04:00,,43.709582415152447,-79.274407336594805,34,2022-08-15T17:46:31Z
acfa9b83-be1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T12:41:26-04:00,2022-08-15T13:13:03-04:00,43.660306464048588,-79.328112280406344,52.313414826923392,2022-08-15T17:20:13Z
7fdc0762-bb1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T12:41:26-04:00,,43.660273156855119,-79.328144131239611,50.81664722938892,2022-08-15T16:57:53Z
bc0ab8c4-b91c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T12:26:57-04:00,2022-08-15T12:41:19-04:00,43.657942349543582,-79.330133078729631,76.386940684126699,2022-08-15T16:46:21Z
8605c187-b81c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-15T12:26:57-04:00,,43.657923390180564,-79.330261042912156,68.628731316224446,2022-08-15T16:37:25Z
fc0c07aa-b31c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T17:10:33-04:00,2022-08-15T12:00:02-04:00,43.709738506462244,-79.274502151115954,11.5279335453186,2022-08-15T16:02:35Z
723dc3a7-151c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T17:10:33-04:00,,43.709640034863504,-79.274402837901249,35,2022-08-14T21:11:27Z
4324c814-131c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T16:32:34-04:00,2022-08-14T16:51:04-04:00,43.66828582612704,-79.329129999537358,78.152234022909994,2022-08-14T20:53:01Z
c886d7e2-101c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T16:32:34-04:00,,43.668177129701732,-79.328861703770826,72.686471306128567,2022-08-14T20:37:26Z
bff8c2c3-d327-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-29T15:48:09-04:00,,43.709576813919313,-79.274404071576939,29,2022-08-29T19:50:01Z
3eb9b446-101c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T16:13:11-04:00,2022-08-14T16:31:04-04:00,43.665073988573042,-79.322666561404148,74.5312647218866,2022-08-14T20:32:59Z
7a7d2ab1-0f1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-14T16:13:11-04:00,,43.665096620216218,-79.322727976744062,76.019783377097781,2022-08-14T20:28:51Z
e2a6eccf-0b1c-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T14:14:47-04:00,2022-08-14T15:55:01-04:00,43.709743185918413,-79.274502820973851,10.392267651569423,2022-08-14T20:01:05Z
8e5f1c72-341b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T14:14:47-04:00,,43.709600641576678,-79.274448593756418,41,2022-08-13T18:19:22Z
56d12e4c-321b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T13:53:08-04:00,2022-08-13T14:00:58-04:00,43.710099518086636,-79.274713934117884,34,2022-08-13T18:03:57Z
4ca5bdc2-311b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T13:53:08-04:00,,43.709560806854917,-79.274541870475474,25,2022-08-13T18:00:07Z
d7a96092-2d1b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T13:10:23-04:00,2022-08-13T13:25:31-04:00,43.672454485323229,-79.311721852774909,130.86066999241837,2022-08-13T17:30:14Z
8c20668c-2d1b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T13:10:23-04:00,,43.672454485323229,-79.311721852774909,130.86066999241837,2022-08-13T17:30:05Z
8d6fbb62-281b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T12:34:25-04:00,2022-08-13T12:39:45-04:00,43.666004075826763,-79.379874797485726,40,2022-08-13T16:53:01Z
080ae1fa-251b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T12:17:02-04:00,2022-08-13T12:33:49-04:00,43.664257186705335,-79.380331633024241,87.473706881054937,2022-08-13T16:35:48Z
4e96d703-241b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T12:17:02-04:00,,43.663852556609228,-79.380151631412474,35,2022-08-13T16:21:44Z
d17e608c-231b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T11:52:46-04:00,2022-08-13T12:16:24-04:00,43.665431710612722,-79.380679311280801,112.37968921180345,2022-08-13T16:18:29Z
73cf8a2b-221b-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-13T11:52:46-04:00,,43.666409624101732,-79.38087019483774,105.86004250886064,2022-08-13T16:08:34Z
68717c0d-6f1a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T14:18:43-04:00,2022-08-12T14:41:09-04:00,43.660214406091576,-79.328225457986605,62.346269265532683,2022-08-12T18:46:20Z
ad08175f-6d1a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T14:18:43-04:00,,43.660112042527345,-79.328336252921162,54.771531039325311,2022-08-12T18:34:24Z
5317292a-691a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T13:42:17-04:00,2022-08-12T14:01:30-04:00,43.707940200786346,-79.313507031503363,71.001567081887032,2022-08-12T18:04:20Z
69d2f952-681a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T13:42:17-04:00,,43.707847781465084,-79.313573922595594,66.588523851286254,2022-08-12T17:58:12Z
a6e8e7c5-601a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T12:49:19-04:00,2022-08-12T12:57:21-04:00,43.725883297228833,-79.29272392910363,74.786968109241599,2022-08-12T17:04:12Z
73667bac-5f1a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,2022-08-12T12:49:19-04:00,,43.725811130819267,-79.292753202499426,40,2022-08-12T16:56:23Z
64396b9d-dc1f-ed11-aabf-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,,2022-08-19T12:30:44-04:00,43.70971804717302,-79.274485430831405,6.8320021950255772,2022-08-19T16:33:16Z
21605618-5c1a-ed11-aabd-0afb9334277d,2b10f0e0-ef05-41a6-99cb-a543d0e6cb4e,,2022-08-12T12:27:11-04:00,43.709746331522922,-79.274516366609745,11.536940281555248,2022-08-12T16:30:47Z
9f5a456c-ea2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-05T03:14:31-04:00,,43.583491246778543,-79.627295669103887,16,2022-09-05T07:14:57Z
2c8aee5c-e82c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T21:27:54-04:00,2022-09-04T21:59:29-04:00,43.639255052405332,-79.624165306668388,111.93099972543787,2022-09-05T07:00:07Z
4e324a96-bc2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T21:27:54-04:00,,43.639255650208234,-79.624160226174624,112.21694443563052,2022-09-05T01:46:42Z
0bb4f12a-b82c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T16:38:16-04:00,2022-09-04T21:09:44-04:00,43.613559854349852,-79.495749580026185,109.54205971553743,2022-09-05T01:15:11Z
4831511b-972c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T16:38:16-04:00,,43.614604564150909,-79.495395059629899,113.50454767042594,2022-09-04T21:18:28Z
a2dd3f87-8e2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T12:13:57-04:00,2022-09-04T15:52:23-04:00,43.583499945999591,-79.627074337768022,24.044881695381747,2022-09-04T20:17:01Z
9b78f9a6-6c2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T12:13:57-04:00,,43.583494429725555,-79.627010714872469,65,2022-09-04T16:14:32Z
ad78f9a6-6c2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T11:35:39-04:00,2022-09-04T12:06:21-04:00,43.585300785677646,-79.627615519464896,129.92547871514677,2022-09-04T16:14:32Z
43847b7d-692c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T11:35:39-04:00,,43.586159277474799,-79.627622970969085,141.94893731133865,2022-09-04T15:52:01Z
eddbdd41-672c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T10:25:27-04:00,2022-09-04T11:03:52-04:00,43.617236059319382,-79.533946356129391,44.737232733963097,2022-09-04T15:36:01Z
7398a8cb-622c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-04T10:25:27-04:00,,43.617307770388699,-79.533986120003675,42.423533180137618,2022-09-04T15:03:57Z
f38d8e93-5c2c-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-02T18:45:01-04:00,2022-09-04T10:01:22-04:00,43.583486189447946,-79.627172122623207,15.947560659381532,2022-09-04T14:19:34Z
46e82615-122b-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-02T18:45:00-04:00,,43.583149880413906,-79.626896750746241,21.682634515660851,2022-09-02T22:53:49Z
dee7e158-0f2b-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-02T01:27:12-04:00,2022-09-02T16:52:41-04:00,43.583485849337357,-79.627036330679886,21.19501789621318,2022-09-02T22:34:11Z
8cb5dcef-812a-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-02T01:27:12-04:00,,43.583372767691543,-79.627247301305019,57.538885305076079,2022-09-02T05:41:52Z
358c1e04-802a-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-01T18:27:21-04:00,2022-09-01T21:29:46-04:00,43.606404433271628,-79.634747852034053,43.416515188866263,2022-09-02T05:28:04Z
38995adf-452a-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-09-01T18:27:21-04:00,,43.60644771737681,-79.634712532384071,23.462169986176868,2022-09-01T22:31:54Z
5492ff49-452a-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T22:25:17-04:00,2022-09-01T18:19:55-04:00,43.5834988441203,-79.627016933527017,18.938127354281047,2022-09-01T22:27:41Z
2f3976c3-9e29-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T22:25:17-04:00,,43.58351889329154,-79.6269988493668,20,2022-09-01T02:35:45Z
d0f90545-7229-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T16:37:12-04:00,2022-08-31T16:42:58-04:00,43.582889428493438,-79.624028711087931,8.0012082736808772,2022-08-31T21:17:16Z
36fd1671-6d29-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T16:37:12-04:00,,43.583006091177495,-79.623859042543415,48.000000000000007,2022-08-31T20:42:43Z
35255cbd-6c29-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T00:25:41-04:00,2022-08-31T16:23:25-04:00,43.583476192519612,-79.627152173793007,21.764747881153529,2022-08-31T20:37:34Z
2a5cb782-e628-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-31T00:25:41-04:00,,43.583507217106494,-79.626944219001885,20,2022-08-31T04:36:50Z
b3fca55c-e528-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-30T18:46:41-04:00,2022-08-31T00:07:16-04:00,43.606381735643431,-79.634905053487529,37.028858417650916,2022-08-31T04:28:37Z
5c5d463c-b628-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-30T18:46:41-04:00,,43.606404963986549,-79.635620871841738,65,2022-08-30T22:51:16Z
284fd4a5-b528-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-29T18:49:30-04:00,2022-08-30T17:56:30-04:00,43.583519979757888,-79.627064196592571,17.487864006559121,2022-08-30T22:47:02Z
ca3e6584-ed27-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-29T18:47:15-04:00,,43.583622085339734,-79.62711503189162,20.999948270855739,2022-08-29T22:54:29Z
5949f38a-da27-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-29T16:35:57-04:00,2022-08-29T16:36:15-04:00,43.582951745720415,-79.62850671020847,65,2022-08-29T20:38:40Z
44ffd90b-1627-ed11-aabf-0afb9334277d,d39e1b95-ab17-4d80-a25f-10ab76736632,2022-08-28T17:07:22-04:00,,43.583586191383723,-79.627110516047935,21.811081538145913,2022-08-28T21:11:59Z
