,ParticipantIdentifier,ActualDueDate,Task_Trailmaking_Time,Task_Trailmaking_Errors,Task_Stroop_TotalCorrectProp,Task_Stroop_CongruentCorrectProp,Task_Stroop_IncongruentCorrectProp,Task_Stroop_TotalAvgRT,Task_Stroop_CongruentAvgRT,Task_Stroop_IncongruentAvgRT,Task_PSAT_Accuracy,Task_PSAT_AvgTime,Task_Hanoi_Solved,Task_Hanoi_Time,Task_Hanoi_Moves,Task_RT_Mean,Task_RT_SD,Task_SSMemory_Score
133,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-20,8.432149052619934,0,0.95,1.0,0.9166666666666666,0.708004339504987,0.7197026303038001,0.7002054789724449,0.9666666666666667,1.15197534998879,,,,,,
134,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-04-20,14.30182695388794,1,0.95,1.0,0.9,0.8680340479173537,0.8099845791672123,0.9260835166674951,,,,,,,,
135,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-04-21,13.833889961242676,3,0.95,1.0,0.9090909090909091,0.7511447854631115,0.7452856157518303,0.7559386515905234,0.9333333333333333,1.25091226249157,,,,,,
136,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-21,10.566545009613037,0,1.0,1.0,1.0,0.7567338874912821,0.6952299406153283,0.7898513973475649,0.9,1.2335732347409567,,,,,,
137,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-04-23,8.123058915138245,0,0.95,0.9,1.0,0.7973336270833897,0.7421843500003888,0.8524829041663906,,,,,,,,
138,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-23,9.460370063781738,0,1.0,1.0,1.0,0.8249510864494368,0.7752272054863473,0.8547854150272906,0.9666666666666667,1.1775936777548235,,,,,,
139,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-23,9.460370063781738,0,1.0,1.0,1.0,0.8249510864494368,0.7752272054863473,0.8547854150272906,1.0,1.2666821805760267,,,,,,
140,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-23,7.8806270360946655,0,1.0,1.0,1.0,0.8249510864494368,0.7752272054863473,0.8547854150272906,0.9666666666666667,1.1775936777548235,,,,,,
141,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-23,7.8806270360946655,0,1.0,1.0,1.0,0.8249510864494368,0.7752272054863473,0.8547854150272906,1.0,1.2666821805760267,,,,,,
142,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-25,10.940327048301697,0,1.0,1.0,1.0,0.817052635550499,0.7973911478607492,0.8410833427268598,0.9666666666666667,1.2971378597120433,,,,,,
143,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-25,10.940327048301697,0,1.0,1.0,1.0,0.817052635550499,0.7973911478607492,0.8410833427268598,0.9666666666666667,1.24598513332506,,,,,,
144,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-04-25,9.36520791053772,1,1.0,1.0,1.0,0.7798269916602294,0.6697210993532701,0.9843093630874397,,,,,,,,
145,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-25,16.87354600429535,0,1.0,1.0,1.0,0.817052635550499,0.7973911478607492,0.8410833427268598,0.9666666666666667,1.2971378597120433,,,,,,
146,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-25,16.87354600429535,0,1.0,1.0,1.0,0.817052635550499,0.7973911478607492,0.8410833427268598,0.9666666666666667,1.24598513332506,,,,,,
147,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-26,8.803518056869507,0,1.0,1.0,1.0,0.7258219687500969,0.6223971509607509,0.7947718472763275,1.0,1.1799316736248633,,,,,,
148,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-27,7.503777027130127,0,1.0,1.0,1.0,0.8858464853838086,0.9027940719388425,0.8651327684832116,1.0,1.23618311259585,,,,,,
149,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-04-28,15.03394103050232,2,0.95,0.9,1.0,1.0787818416254595,0.8362431207904593,1.3213205624604598,,,,,,,,
150,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-04-28,8.457172989845276,0,0.95,0.9,1.0,1.0787818416254595,0.8362431207904593,1.3213205624604598,,,,,,,,
151,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-29,11.7012300491333,0,1.0,1.0,1.0,0.7998455270892009,0.6753143784978116,0.9866422499762848,1.0,1.2891771972334634,,,,,,
152,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-04-29,8.556591987609863,0,0.95,1.0,0.9,0.8316574437492819,0.8146729208310717,0.8486419666674919,,,,,,,,
153,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-04-29,12.738728046417236,1,0.95,1.0,0.8888888888888888,0.864366654166497,0.8927557272725773,0.8296688981479545,,,,,,,,
154,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-04-30,8.742380023002625,1,1.0,1.0,1.0,0.731289295735769,0.7066281740977005,0.7614306666267415,0.9666666666666667,1.33077118472817,,,,,,
155,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-04-30,10.650523066520691,0,1.0,1.0,1.0,0.8593046000001777,0.817085567308263,0.937711374999448,,,,,,,,
156,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-01,9.61168098449707,0,1.0,1.0,1.0,1.199643143895082,1.10647486605578,1.2758717348545112,0.9666666666666667,1.3305305652786035,,,,,,
157,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-05-02,8.592316031455994,0,0.95,1.0,0.9166666666666666,0.8813404562497453,0.7788385833364373,0.9496750381919506,0.8666666666666667,1.5838254069448634,,,,,,
158,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-02,12.096574902534485,2,1.0,1.0,1.0,0.6628781873732805,0.6020844547698895,0.754068786278367,0.9666666666666667,1.0975808194062366,,,,,,
159,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-03,12.249091029167175,2,0.95,1.0,0.9,0.6830853039864451,0.6714791874866932,0.6946914204861969,0.9666666666666667,1.01271264028425,,,,,,
160,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-05-03,9.510093927383423,0,1.0,1.0,1.0,0.8313808062470344,0.7444477388868108,1.092180008327705,,,,,,,,
161,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-04,8.475077986717224,0,0.9,0.8181818181818182,1.0,0.7278183103306219,0.6587865454229441,0.8121904674400058,0.9666666666666667,1.1533196542412034,,,,,,
162,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-05,7.3861260414123535,0,1.0,1.0,1.0,0.6812991960207,0.6421584910195735,0.71332340920344,1.0,1.1191474277681368,,,,,,
163,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-06,7.971292018890381,0,1.0,1.0,1.0,0.7225740146590397,0.7040255511593487,0.7377500302496959,1.0,1.1075054958617934,,,,,,
164,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-05-06,12.417581915855408,0,0.9,0.9090909090909091,0.8888888888888888,0.8719948937534354,0.8189141553104325,0.936871351850439,,,,,,,,
165,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-07,10.218631029129028,0,1.0,1.0,1.0,0.7237785188248381,0.6510058439259107,0.8329375311732292,1.0,1.0228965069632965,,,,,,
166,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-08,16.886630058288574,1,1.0,1.0,1.0,0.8265175165142864,0.701343754461656,0.9289324127391658,1.0,1.2143502930644903,,,,,,
167,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-05-08,8.107502937316895,0,1.0,1.0,1.0,0.941392866653041,0.8766192916606087,1.0061664416454732,,,,,,,,
168,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-09,8.190381050109863,0,1.0,1.0,1.0,0.7215566603234038,0.6310009166428988,0.8322359025995765,0.9666666666666667,1.1678020875590533,,,,,,
169,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-10,8.113799095153809,0,1.0,1.0,1.0,0.7836788373766467,0.8237270415252582,0.7347310323061215,1.0,1.0026135846662032,,,,,,
170,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-11,13.164684057235718,2,1.0,1.0,1.0,0.9183138918830082,0.9276448475300438,0.9106794736263427,1.0,1.06765067499752,True,21.69693410396576,32.0,3234435.2919700835,9.522721774221276,345.0
171,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-05-11,8.773344039916992,0,1.0,1.0,1.0,0.8691902041671711,0.786133408333626,0.952247000000716,1.0,1.08865485138825,True,23.066756010055542,31.0,25244.435274805553,8.95710734162293,385.0
172,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-12,9.724531054496765,0,1.0,1.0,1.0,0.7435870228800923,0.7057882857375911,0.7639401890337467,1.0,1.1753999458936368,True,22.664224982261658,32.0,3273511.338795861,11.037110767601183,260.0
173,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-13,7.542520999908447,0,0.95,0.9,1.0,0.6724417770979926,0.6315766126848757,0.7133069415111095,0.9666666666666667,1.0643958305319166,True,20.13308596611023,34.0,3292732.791688667,9.735920702582971,280.0
174,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-14,8.422431945800781,0,0.9,0.875,1.0,0.7327422563917935,0.7062311772315297,0.8387865730328485,0.9333333333333333,1.1115653541404769,True,20.074140071868896,32.0,3338867.7370359167,9.968166146383894,355.0
175,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-15,7.44540798664093,0,0.9,0.875,0.9166666666666666,0.7348563145613298,0.7201373751158826,0.7446689408582946,0.9666666666666667,1.0708015180969,True,22.362900018692017,34.0,3393012.189201972,9.672664094915062,300.0
176,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-16,9.251431941986084,0,1.0,1.0,1.0,0.8024486582959071,0.7924411063496437,0.8106366553428498,0.9,1.3263498305032668,True,32.94231700897217,41.0,3488354.868008375,9.590632875226143,340.0
177,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-17,9.825431108474731,0,1.0,1.0,1.0,0.7310637395363301,0.7011269536386762,0.7555574734525924,1.0,1.0880461666733034,True,18.2321720123291,31.0,3568181.915043542,10.121544296321533,340.0
178,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-18,12.870255947113037,0,1.0,1.0,1.0,0.7256081523606553,0.6483412175771913,0.9058976668554047,0.9,1.4649767070077369,True,22.30750596523285,34.0,3603456.9977719034,9.22630790601928,405.0
179,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-19,9.147763013839722,0,1.0,1.0,1.0,0.7550357726635412,0.745736176497303,0.7612355034410333,1.0,1.1259799416797867,True,31.9114910364151,39.0,3635443.4736740277,11.607946357147886,
180,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-05-19,7.15329909324646,0,,,,,,,,,True,23.383168935775757,31.0,124182.55620740278,9.44818161280055,400.0
181,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-20,10.092700004577637,0,0.95,0.9,1.0,0.7215663186041639,0.7007941708900034,0.7423384663183242,1.0,1.2271956278166434,True,23.06519603729248,34.0,3667595.255766014,9.65322276053885,400.0
182,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-21,11.478273034095764,0,0.95,0.9,1.0,0.8099174667615443,0.7962216164916753,0.8236133170314133,0.8333333333333334,1.5214296333957467,True,18.900362968444824,31.0,3704766.9503786806,9.576782542070148,385.0
183,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-22,12.308579087257385,0,1.0,1.0,1.0,0.7491172729991377,0.7176920731629556,0.7962550727534108,1.0,1.3394781291795264,True,20.958405017852783,34.0,3747797.778463486,9.219385504960746,355.0
184,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-05-23,15.918107986450195,0,1.0,1.0,1.0,0.901747454170254,0.9211521666676906,0.8780305833400538,,,,,,,,540.0
185,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-23,6.603320002555847,0,0.95,0.875,1.0,0.7643147335154936,0.6956469850265421,0.8100932325081279,1.0,1.08727004995259,True,19.307464003562927,31.0,3782080.295473125,10.97961077340951,415.0
186,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-24,11.865697026252747,0,1.0,1.0,1.0,0.7487484937068075,0.7014766461992016,0.7690078569243529,0.9666666666666667,1.0601075235909467,True,19.9218909740448,34.0,3820038.9804126383,9.529590110716518,380.0
187,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-25,9.850635051727295,0,0.95,1.0,0.9375,0.8445131851127371,1.0578030311735347,0.7911907235975377,0.8666666666666667,1.47853458750372,True,23.25993299484253,36.0,3853983.0219024587,9.645530372993031,480.0
188,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-26,17.187494039535522,0,0.95,1.0,0.9166666666666666,0.8604004895849358,0.8031364218763883,0.8985765347239673,0.8666666666666667,1.6560780180557535,True,20.73123800754547,34.0,29207.165933236116,9.645660547235336,540.0
189,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-27,11.59257709980011,1,1.0,1.0,1.0,0.7842008958345105,0.7745991458352364,0.7938026458337845,0.9666666666666667,1.1312033680568367,True,33.22489905357361,39.0,60488.2830455139,9.645221497430562,345.0
190,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-05-27,11.372000932693481,0,1.0,1.0,1.0,0.8126306854188442,0.7882292500005199,0.8424546620412406,1.0,1.3444233888886334,True,23.119588971138,31.0,45961.14400331946,9.325778601085398,360.0
191,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-05-28,14.03965699672699,5,1.0,1.0,1.0,0.8560770770822274,0.7931308333314114,0.9075785492419858,1.0,1.1574669083335434,True,37.20296597480774,36.0,,,460.0
192,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-28,9.85858404636383,1,1.0,1.0,1.0,0.6737232708321244,0.635773133332259,0.7875736833317205,1.0,1.1107074138902433,True,18.868480920791626,31.0,94406.5430624861,11.381687876904797,280.0
193,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-05-29,7.875334024429321,0,0.95,0.8888888888888888,1.0,0.7910483333354932,0.78571826388846,0.7954092992467022,0.9666666666666667,1.1636629722221798,True,19.016384959220886,31.0,87822.72531773611,10.459801712482689,385.0
194,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-30,10.473582029342651,2,0.9,0.9090909090909091,0.8888888888888888,0.7572424083351507,0.7791727916681505,0.7304386064837066,0.9,1.0260216500028032,True,19.85733699798584,33.0,196806.37282299998,9.759417454326531,380.0
195,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-05-31,10.745519042015076,0,1.0,1.0,1.0,0.7543047791870776,0.7382769416784868,0.7703326166956685,0.9666666666666667,1.2333310097232832,True,17.749930024147034,31.0,230920.7764718195,9.616785646093224,445.0
196,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-06-01,9.358919978141785,0,0.95,1.0,0.8888888888888888,0.802926104166545,0.7338848143937701,0.8873099027777143,,,True,26.700796961784363,32.0,208809.64441118055,9.53907508942324,340.0
197,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-01,11.276488900184631,0,1.0,1.0,1.0,0.6939211708144285,0.6348227333277464,0.7530196083011106,1.0,1.2450943652773268,True,18.329689025878906,32.0,270411.2651737779,10.737121566344895,460.0
198,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-02,12.988768100738525,0,0.95,0.9,1.0,0.8859017833456164,0.8252300458378159,0.946573520853417,1.0,1.2734082555553567,True,19.38253402709961,31.0,301047.239128875,9.652095365919038,460.0
199,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-02,17.690296053886414,0,1.0,1.0,1.0,1.276715654169675,0.9917464508378709,1.6250113471307688,0.3333333333333333,2.3382821027888,False,195.53676199913025,71.0,1371368.8139761668,9.54890249803317,235.0
200,d26d4b78-7fcf-488e-b687-2d1c93c47b74,2021-06-03,7.756682991981506,0,1.0,1.0,1.0,0.8630324062462023,0.7182164322857716,0.9595763888864894,,,True,23.179719924926758,31.0,97885.34389436111,9.44675185963952,285.0
201,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-06-03,11.949278950691223,0,0.95,0.9,1.0,0.8679124041678733,0.831234945837059,0.9045898624986876,0.9666666666666667,1.1352955874986932,True,20.019538044929504,33.0,175607.66620280556,9.49446731398848,540.0
202,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-03,11.534442067146301,0,1.0,1.0,1.0,0.7836256395821692,0.6992178518363895,0.8526865568287163,0.9666666666666667,1.0714380180560201,True,19.865686893463135,32.0,337600.6538035556,9.657374814510531,345.0
203,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-03,14.029682993888855,0,1.0,1.0,1.0,1.1025801979158132,1.0758847166660417,1.1292756791655847,0.4666666666666667,2.1250371277781,True,71.88539004325867,60.0,27035.300894041666,9.614593664464865,540.0
204,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-03,25.56718897819519,3,1.0,1.0,1.0,0.9716373583418317,0.8005965463299718,1.11157984089699,0.5,2.19443406666008,True,94.42644393444061,40.0,1430544.9068185976,9.520557832217914,355.0
205,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-06-04,15.468026995658875,2,0.9,0.8,1.0,0.880167831252038,0.758497179162805,1.001838483341271,1.0,1.0406589791683167,True,40.31859791278839,41.0,192694.81679269447,9.431097352216398,540.0
206,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-04,8.715369939804077,0,1.0,1.0,1.0,0.7188580791844288,0.6753477841107682,0.7720373287189027,1.0,1.0649797930615035,True,16.49277102947235,31.0,374202.2307732084,9.15408115581236,245.0
207,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-04,13.977244973182678,0,1.0,1.0,1.0,0.9164156687518699,0.7911935833357607,0.9838429455143901,0.8333333333333334,1.70318271805736,True,90.06020605564117,77.0,79507.92042562501,9.598451195583015,445.0
208,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-05,12.50616204738617,1,1.0,1.0,1.0,0.8054635729153233,0.7503060993566089,0.9078988809529359,0.7333333333333333,1.7912523152777202,True,98.94439697265625,81.0,110397.59482449999,13.49765801964039,405.0
209,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-05,10.117716908454895,1,1.0,1.0,1.0,0.7258070020936429,0.665361875022063,0.7862521291652229,1.0,1.14800733194182,True,25.15706193447113,35.0,438296.73812606954,9.712113154225753,385.0
210,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-05,13.554782032966614,0,0.95,1.0,0.9090909090909091,0.8845885166672816,0.7031135231477997,1.0330680568195847,0.5,2.2848111305554397,True,72.35659599304199,42.0,22771.785482375,10.54366517441114,410.0
211,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-06,14.791761994361877,1,1.0,1.0,1.0,0.865660906265839,0.8801156506479646,0.8388163809847485,0.9,1.6418840652700368,True,24.02174699306488,35.0,495524.69775100006,9.696230198233357,270.0
212,531d7f6d-b880-4a0b-b467-80005a316f1c,2021-06-06,8.434000968933105,0,0.9,0.8571428571428571,0.9230769230769231,0.8444351083046058,0.7014867202212501,0.9214073172725665,,,,,,,,425.0
213,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-06,20.641403079032898,0,1.0,1.0,1.0,0.7546262270807347,0.7413718333273209,0.7634624895830106,0.5,2.2102650763893794,False,75.7915780544281,28.0,56383.14134845834,11.059733578379237,315.0
214,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-07,18.51954698562622,0,0.95,1.0,0.9,0.912732354173204,0.8140985041754902,1.0113662041709177,0.5,2.2996619069444333,True,176.62253201007843,77.0,82140.90393925,13.05998675011971,380.0
215,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-08,12.422405004501343,0,0.95,0.9285714285714286,1.0,0.8030221875007555,0.7393013601218367,0.9517041180515662,0.5,2.1371814250000165,True,95.74132406711578,57.0,120681.08636525001,11.459201344809738,325.0
216,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-08,8.001497030258179,0,1.0,1.0,1.0,0.742229152075015,0.7048949333373458,0.7795633708126843,1.0,1.2672158180541968,True,24.081744074821472,33.0,569849.5667375834,13.003749467350287,340.0
217,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-08,15.931311011314392,0,1.0,1.0,1.0,0.8082935166719836,0.7579717916722241,0.8697978472272452,0.9666666666666667,1.69207010694663,True,124.77569198608398,84.0,218561.44229219446,9.521276320851882,370.0
218,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
219,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
220,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
221,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
222,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
223,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
224,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
225,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,17.53443706035614,2,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
226,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-09,12.27424693107605,0,1.0,1.0,1.0,0.7728021854172766,0.6911152000015136,0.8544891708330397,0.5,2.2254564361113203,True,118.02929294109344,57.0,31977.41815761111,10.473305895665039,380.0
227,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-09,8.899237036705017,0,0.95,0.9,1.0,0.6378361208247952,0.5811326958355494,0.6945395458140411,1.0,1.0587497833340132,True,26.580058097839355,36.0,616793.562024125,10.399699406261584,405.0
228,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
229,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
230,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
231,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,1.0,1.2553958430541867,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
232,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
233,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,65.95426106452942,60.0,51193.72473481944,24690.67523922352,540.0
234,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
235,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-09,9.8978990316391,0,1.0,1.0,1.0,0.7371305666670196,0.6775664395863714,0.7966946937476678,0.9333333333333333,1.6233568041665434,True,74.86099195480347,54.0,51193.72473481944,24690.67523922352,540.0
236,01801252-3a7e-4f5f-8b6d-49e8da3902f3,2021-06-10,10.268791913986206,0,1.0,1.0,1.0,0.7182789416809101,0.6926338791847229,0.7439240041770973,0.9666666666666667,1.1591456930696333,True,19.979027032852173,32.0,664363.6863503195,7.774050170786077,325.0
237,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-10,13.816606044769287,0,1.0,1.0,1.0,0.6309182395896642,0.5714904427150032,0.6705367708394382,0.8333333333333334,1.5665767680562568,True,51.180340051651,40.0,153815.3780265417,9.453784852346098,540.0
238,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-10,12.489286065101624,0,0.9,0.8,0.9333333333333333,0.8360405812512909,0.7301127250029822,0.8713498666673938,0.4666666666666667,2.3280520666671998,True,108.91475200653076,55.0,65083.512400638894,9.082355779863471,370.0
239,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-11,10.588788032531738,1,1.0,1.0,1.0,0.6925925354174979,0.6169351726171693,0.7333311153869055,0.9333333333333333,1.21277465694099,True,253.34827494621277,140.0,89995.4619756528,11.573201579780479,440.0
240,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-12,13.928737998008728,0,1.0,1.0,1.0,0.6359641583308985,0.59510892083199,0.676819395829807,0.5,2.2116293986109667,True,202.7822549343109,44.0,120591.30264918058,10.373712125259992,270.0
241,229876e0-c6b0-42b7-9d83-85f07f12eb05,2021-06-13,9.707874059677124,0,1.0,1.0,1.0,0.7600501937471563,0.7391789810525634,0.7855594537072143,0.5,2.18596534305252,False,117.16747498512268,44.0,143821.0949498889,12.91300012890017,445.0
242,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-13,12.448480010032654,0,1.0,1.0,1.0,0.6519136916816933,0.6674135476517092,0.6435676153901463,0.9,1.4978993736110466,True,37.439828991889954,38.0,410887.53062884725,9.450764160362914,540.0
243,ff6860f4-c110-4545-9297-95f8888d2e03,2021-06-14,20.77666699886322,1,1.0,1.0,1.0,0.6410018541791942,0.6315182187754544,0.6473242777816873,0.9333333333333333,1.3913136069391236,True,28.789292097091675,33.0,494226.0907562223,10.496151467739065,500.0
